epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
0.0,10.35828,15903.82412,4.41773,0.00374,0.0,0.0,0.03309,0.00374,0.01076,0.00066,0.04351,0.07917,0.19694,0.01097,0.0,0.0,0.00615,0.01097,0.05043,0.00237,0.19864,0.18356,0.20102,0.0053,0.0,0.0,0.00628,0.0053,0.00638,0.00245,0.02596,0.0459,0.04867,0.04866,0.4122,0.4122,0.06475,0.06477,0.10374,0.10375,0.1569,0.15688,0.44378,0.44378,0.4924,0.49243,0.51966,0.51966,0.27619,0.27622,0.27302,0.27299
0.0,10.38925,15894.58328,4.41516,0.00569,0.0,0.0,0.03319,0.00569,0.01919,0.00148,0.07759,0.11702,0.19423,0.00916,0.0,0.0,0.00607,0.00916,0.03922,0.00085,0.1545,0.13786,0.20106,0.01462,0.0,0.0,0.00628,0.01462,0.01314,0.00472,0.05344,0.08215,0.05977,0.05977,0.41551,0.41551,0.06983,0.06983,0.10707,0.10707,0.15249,0.1525,0.44851,0.44851,0.48999,0.48999,0.51926,0.51928,0.27528,0.27531,0.27245,0.27244
0.0,10.5117,15885.16711,4.41255,0.00411,0.0,0.0,0.03358,0.0041,0.01023,0.00134,0.04135,0.07207,0.21769,0.0133,0.0,0.0,0.0068,0.0133,0.03727,0.00119,0.14681,0.14151,0.21828,0.01617,0.0,0.0,0.00682,0.01617,0.01199,0.00282,0.04878,0.08104,0.05411,0.05412,0.41506,0.41507,0.06561,0.06564,0.10592,0.10592,0.15267,0.15264,0.44385,0.44384,0.49158,0.4916,0.52217,0.52214,0.27271,0.27273,0.2725,0.2725
0.0,10.34514,15875.82942,4.40995,0.0067,0.0,0.0,0.03305,0.0067,0.00998,0.00129,0.04034,0.08511,0.21298,0.01313,0.0,0.0,0.00666,0.01313,0.05122,0.00211,0.20176,0.18206,0.21273,0.00517,0.0,0.0,0.00665,0.00517,0.01026,0.00077,0.04174,0.06501,0.05444,0.05444,0.41825,0.41825,0.07044,0.07044,0.10621,0.10621,0.15669,0.1567,0.4423,0.44231,0.49363,0.49362,0.5258,0.52579,0.27455,0.27455,0.27397,0.27397
0.0,10.28822,15866.31818,4.40731,0.00663,0.0,0.0,0.03287,0.00663,0.01674,0.00078,0.0677,0.10938,0.19989,0.01285,0.0,0.0,0.00625,0.01285,0.04349,0.00156,0.17128,0.15166,0.19384,0.01623,0.0,0.0,0.00606,0.01623,0.00812,0.00119,0.03306,0.05729,0.05313,0.05311,0.42039,0.42039,0.07085,0.07087,0.10609,0.10609,0.16226,0.16226,0.4462,0.44619,0.49281,0.49281,0.52474,0.52472,0.27645,0.27645,0.2754,0.27538
0.0,10.35407,15857.07379,4.40474,0.00383,0.0,0.0,0.03308,0.00383,0.0059,0.00064,0.02386,0.05712,0.18808,0.01538,0.0,0.0,0.00588,0.01538,0.04285,0.00262,0.16876,0.15457,0.20095,0.01955,0.0,0.0,0.00628,0.01955,0.01292,0.00426,0.05258,0.08242,0.05834,0.05834,0.42149,0.42149,0.07353,0.07353,0.10552,0.10552,0.1582,0.15819,0.44445,0.44446,0.49577,0.49577,0.52663,0.52662,0.27522,0.27522,0.2767,0.27671
0.0,10.28762,15847.60843,4.40211,0.00569,0.0,0.0,0.03287,0.00569,0.01081,0.00087,0.04372,0.08123,0.20781,0.00724,0.0,0.0,0.00649,0.00724,0.0772,0.00173,0.30408,0.21645,0.21,0.00651,0.0,0.0,0.00656,0.00651,0.00275,0.00105,0.01119,0.02529,0.05335,0.05335,0.42025,0.42027,0.07267,0.07267,0.10273,0.10275,0.15903,0.15903,0.44493,0.44493,0.4923,0.49231,0.52732,0.52732,0.27561,0.27562,0.27511,0.2751
0.0,10.54509,15838.96723,4.39971,0.00393,0.0,0.0,0.03369,0.00393,0.01306,0.00054,0.0528,0.09023,0.20765,0.00986,0.0,0.0,0.00649,0.00986,0.04698,0.00133,0.18504,0.17234,0.20796,0.00835,0.0,0.0,0.0065,0.00835,0.00169,0.00048,0.00688,0.0151,0.05296,0.05295,0.40506,0.40507,0.07325,0.07327,0.09732,0.09731,0.15898,0.15895,0.44262,0.44262,0.49041,0.49041,0.52672,0.52672,0.2757,0.27572,0.27616,0.27616
0.0,10.488,15830.11367,4.39725,0.00531,0.0,0.0,0.03351,0.00531,0.01571,0.00068,0.06351,0.10507,0.20525,0.01485,0.0,0.0,0.00641,0.01485,0.04072,0.00117,0.16038,0.15106,0.21878,0.01941,0.0,0.0,0.00684,0.01942,0.19338,0.00051,0.78675,0.43425,0.05295,0.05295,0.40995,0.40996,0.06685,0.06687,0.09748,0.09748,0.16096,0.16095,0.44558,0.44558,0.48937,0.48937,0.52399,0.52399,0.27665,0.27666,0.27517,0.27517
0.0,9.44244,15816.30601,4.39342,0.0047,0.0,0.0,0.03017,0.0047,0.01678,0.00071,0.06785,0.10796,0.21585,0.01747,0.0,0.0,0.00675,0.01747,0.05263,0.00164,0.20731,0.18814,0.2023,0.01164,0.0,0.0,0.00632,0.01164,0.0043,0.00154,0.01751,0.03476,0.0553,0.05529,0.40715,0.40715,0.072,0.072,0.09981,0.09981,0.1592,0.15919,0.44696,0.44695,0.49067,0.49067,0.52323,0.52325,0.27487,0.27488,0.27544,0.27544
0.0,9.89375,15805.0966,4.39031,0.0057,0.0,0.0,0.03161,0.0057,0.01397,0.00077,0.05648,0.09711,0.20087,0.0078,0.0,0.0,0.00628,0.0078,0.04069,0.00068,0.16027,0.15016,0.20457,0.00831,0.0,0.0,0.00639,0.00831,0.00169,0.00044,0.00686,0.01613,0.05732,0.05732,0.40955,0.40955,0.07794,0.07794,0.09712,0.09712,0.15528,0.15524,0.44239,0.44238,0.49164,0.49164,0.52218,0.52219,0.27543,0.27543,0.27448,0.27448
0.0,9.80137,15792.7625,4.38688,0.00432,0.0,0.0,0.03131,0.00432,0.01182,0.00038,0.04782,0.0893,0.20382,0.01034,0.0,0.0,0.00637,0.01034,0.03076,0.00122,0.12116,0.1013,0.20153,0.00822,0.0,0.0,0.0063,0.00822,0.00312,0.00071,0.01268,0.0267,0.0516,0.05159,0.40423,0.40422,0.07744,0.07744,0.10102,0.101,0.16384,0.16382,0.44278,0.44279,0.49343,0.49341,0.52324,0.52324,0.27639,0.27642,0.27381,0.27378
0.0,10.47614,15783.56487,4.38432,0.00499,0.0,0.0,0.03347,0.00499,0.01895,0.00046,0.07661,0.12263,0.18974,0.01793,0.0,0.0,0.00593,0.01793,0.0617,0.00215,0.243,0.20552,0.19798,0.0116,0.0,0.0,0.00619,0.0116,0.00957,0.00159,0.03894,0.06426,0.05249,0.05249,0.40874,0.40874,0.07464,0.07466,0.1027,0.10269,0.1618,0.1618,0.44076,0.44076,0.48843,0.48843,0.52037,0.52037,0.27675,0.27678,0.27374,0.27373
0.0,10.38144,15774.13763,4.3817,0.00487,0.0,0.0,0.03317,0.00487,0.00914,0.00043,0.03696,0.0686,0.21039,0.00764,0.0,0.0,0.00657,0.00765,0.04495,0.0008,0.17703,0.16669,0.21227,0.00489,0.0,0.0,0.00663,0.00489,0.01429,0.00074,0.05815,0.08433,0.04972,0.04971,0.41771,0.41769,0.07733,0.07733,0.10499,0.10501,0.15918,0.15918,0.44564,0.44564,0.49228,0.49229,0.52033,0.52033,0.27656,0.27656,0.27378,0.27377
0.0,10.3628,15764.74584,4.3791,0.00422,0.0,0.0,0.03311,0.00422,0.00386,0.00045,0.01562,0.0401,0.20374,0.01185,0.0,0.0,0.00637,0.01185,0.044,0.00243,0.1733,0.15074,0.20236,0.01052,0.0,0.0,0.00632,0.01053,0.0037,0.00123,0.01504,0.03028,0.05404,0.05404,0.41643,0.41644,0.08168,0.0817,0.10147,0.10145,0.15741,0.15739,0.44651,0.4465,0.48938,0.48939,0.52325,0.52326,0.27534,0.27536,0.27585,0.27585
0.0,10.35349,15755.49296,4.37653,0.00477,0.0,0.0,0.03308,0.00477,0.00649,0.00052,0.02624,0.05307,0.1982,0.00715,0.0,0.0,0.00619,0.00715,0.03994,0.00055,0.15732,0.13799,0.19617,0.00856,0.0,0.0,0.00613,0.00856,0.00704,0.00276,0.02864,0.04944,0.05461,0.0546,0.41782,0.4178,0.08039,0.0804,0.10869,0.10869,0.15651,0.15651,0.44388,0.44388,0.49444,0.49443,0.52273,0.52274,0.27411,0.27411,0.2749,0.2749
0.0,10.28969,15745.99048,4.37389,0.00435,0.0,0.0,0.03288,0.00435,0.00649,0.00132,0.02624,0.05644,0.21583,0.01051,0.0,0.0,0.00674,0.01051,0.04443,0.00116,0.17498,0.16358,0.18844,0.00786,0.0,0.0,0.00589,0.00786,0.00673,0.00207,0.02737,0.04738,0.0537,0.0537,0.42027,0.42027,0.0747,0.07475,0.10758,0.10758,0.15909,0.15908,0.44008,0.44008,0.49567,0.49565,0.52316,0.52318,0.2753,0.2753,0.27799,0.27796
0.0,10.21779,15736.22475,4.37117,0.00392,0.0,0.0,0.03265,0.00392,0.01043,0.00045,0.04217,0.08179,0.20173,0.01031,0.0,0.0,0.0063,0.01031,0.03906,0.001,0.15387,0.14514,0.21217,0.01153,0.0,0.0,0.00663,0.01153,0.01158,0.00079,0.0471,0.07744,0.04914,0.04914,0.41928,0.41927,0.06853,0.06853,0.10869,0.10869,0.16338,0.16338,0.44142,0.44142,0.49453,0.49452,0.52572,0.52573,0.27528,0.27529,0.27828,0.27828
0.0,10.49631,15727.22379,4.36867,0.00299,0.0,0.0,0.03353,0.00299,0.00518,0.0003,0.02094,0.04849,0.20438,0.01049,0.0,0.0,0.00638,0.01049,0.04319,0.00194,0.17011,0.15283,0.19938,0.0062,0.0,0.0,0.00623,0.0062,0.00146,0.00084,0.00593,0.01371,0.0493,0.04929,0.41722,0.41722,0.0704,0.0704,0.10602,0.10602,0.15291,0.15289,0.44197,0.44198,0.49596,0.49596,0.52686,0.52686,0.27698,0.27699,0.27778,0.27778
0.0,10.61392,15718.8031,4.36633,0.00287,0.0,0.0,0.03391,0.00287,0.00358,0.00039,0.01448,0.03693,0.21486,0.0063,0.0,0.0,0.00672,0.0063,0.04524,0.00133,0.17819,0.1637,0.20992,0.00977,0.0,0.0,0.00656,0.00977,0.00114,0.00052,0.00463,0.01046,0.05871,0.05871,0.41345,0.41345,0.0753,0.07532,0.10869,0.10868,0.15145,0.15143,0.43807,0.43808,0.49581,0.4958,0.52717,0.52716,0.27678,0.2768,0.27722,0.27722
0.0,10.66657,15710.26674,4.36396,0.00369,0.0,0.0,0.03408,0.00369,0.00618,0.00025,0.02499,0.06051,0.20376,0.02164,0.0,0.0,0.00637,0.02164,0.04722,0.0017,0.18596,0.17125,0.19942,0.01912,0.0,0.0,0.00623,0.01912,0.00334,0.00118,0.01357,0.02799,0.06039,0.06039,0.41442,0.41443,0.07698,0.07698,0.10848,0.10848,0.14604,0.14603,0.44183,0.44184,0.49128,0.49128,0.52276,0.52276,0.27691,0.27691,0.27888,0.27888
0.0,10.37466,15700.95534,4.36138,0.00788,0.0,0.0,0.03315,0.00788,0.01137,0.00104,0.04596,0.08272,0.19613,0.01909,0.0,0.0,0.00613,0.01909,0.03259,0.00304,0.12835,0.11745,0.19587,0.01686,0.0,0.0,0.00612,0.01686,0.007,0.00151,0.02849,0.04816,0.06235,0.06235,0.42116,0.42115,0.07998,0.07998,0.10717,0.10717,0.14483,0.14483,0.44748,0.44746,0.49579,0.49577,0.52496,0.52496,0.27712,0.27714,0.28081,0.28078
0.0,10.45731,15691.87305,4.35885,0.00508,0.0,0.0,0.03341,0.00508,0.01532,0.00086,0.06195,0.10152,0.19878,0.00967,0.0,0.0,0.00621,0.00967,0.04904,0.00144,0.19317,0.1854,0.2046,0.01066,0.0,0.0,0.00639,0.01066,0.00383,0.00039,0.01558,0.03047,0.06822,0.06821,0.42437,0.42437,0.07853,0.07853,0.10098,0.10098,0.1481,0.14811,0.44329,0.4433,0.49361,0.49363,0.52756,0.52754,0.27766,0.27766,0.28049,0.28048
0.0,10.29481,15682.36288,4.35621,0.00387,0.0,0.0,0.03289,0.00387,0.01472,0.00029,0.05954,0.10375,0.20703,0.00904,0.0,0.0,0.00647,0.00904,0.03167,0.0009,0.12474,0.11607,0.1984,0.00774,0.0,0.0,0.0062,0.00774,0.002,0.00047,0.00812,0.018,0.06475,0.06475,0.41779,0.4178,0.07842,0.07846,0.10249,0.1025,0.15367,0.15365,0.44365,0.44366,0.49183,0.49184,0.52874,0.52875,0.27827,0.27828,0.27858,0.27858
0.0,9.91152,15671.08447,4.35308,0.00411,0.0,0.0,0.03167,0.00411,0.0153,0.00039,0.06186,0.10011,0.2007,0.01233,0.0,0.0,0.00627,0.01233,0.05104,0.00375,0.20104,0.17947,0.20102,0.00918,0.0,0.0,0.00628,0.00918,0.00737,0.00289,0.02997,0.05203,0.06125,0.06125,0.41618,0.41618,0.07317,0.07317,0.10431,0.10432,0.15315,0.15314,0.44901,0.44903,0.495,0.49499,0.53725,0.53725,0.27641,0.27643,0.27853,0.2785
0.0,9.65379,15659.08789,4.34975,0.00358,0.0,0.0,0.03084,0.00358,0.00343,0.00038,0.01386,0.03522,0.20038,0.01294,0.0,0.0,0.00626,0.01294,0.05548,0.00114,0.21854,0.19836,0.19681,0.00804,0.0,0.0,0.00615,0.00804,0.00804,0.00097,0.03273,0.05797,0.06928,0.06927,0.41978,0.41978,0.06942,0.06944,0.10352,0.10352,0.15468,0.15466,0.44682,0.4468,0.49682,0.49683,0.53461,0.53462,0.27725,0.27731,0.27781,0.27782
0.0,10.28621,15649.55546,4.3471,0.0031,0.0,0.0,0.03286,0.0031,0.00603,0.00048,0.02438,0.0518,0.21224,0.01059,0.0,0.0,0.00663,0.01059,0.04118,0.00178,0.16219,0.14634,0.20751,0.00788,0.0,0.0,0.00649,0.00788,0.00748,0.00157,0.03042,0.05564,0.06343,0.06343,0.41936,0.41936,0.06956,0.06957,0.11323,0.11327,0.15405,0.15404,0.44311,0.44311,0.49533,0.49533,0.53241,0.53241,0.27879,0.27879,0.27756,0.27756
0.0,10.2881,15639.99079,4.34444,0.00384,0.0,0.0,0.03287,0.00384,0.00491,0.00091,0.01986,0.04718,0.19469,0.00928,0.0,0.0,0.00608,0.00928,0.03871,0.00202,0.15245,0.14313,0.19062,0.00456,0.0,0.0,0.00596,0.00456,0.00134,0.00036,0.00545,0.01216,0.06132,0.06132,0.42436,0.42436,0.06345,0.06346,0.11643,0.11645,0.15149,0.1515,0.44441,0.44442,0.50117,0.50117,0.53252,0.53252,0.28106,0.28107,0.27918,0.27919
0.0,10.38757,15630.75165,4.34188,0.00289,0.0,0.0,0.03319,0.00289,0.00485,0.00025,0.01962,0.04951,0.20514,0.03009,0.0,0.0,0.00641,0.03009,0.03,0.00152,0.11817,0.0947,0.20071,0.03147,0.0,0.0,0.00627,0.03147,0.00967,0.0025,0.03933,0.06626,0.05843,0.05843,0.42719,0.42719,0.06021,0.06023,0.11498,0.115,0.14481,0.14481,0.44587,0.44587,0.50443,0.50446,0.53605,0.53607,0.28061,0.28062,0.28007,0.28006
0.0,10.37288,15621.47982,4.3393,0.00508,0.0,0.0,0.03314,0.00508,0.01926,0.00043,0.07789,0.13245,0.20634,0.00729,0.0,0.0,0.00645,0.00729,0.03668,0.00226,0.14445,0.12772,0.19604,0.00413,0.0,0.0,0.00613,0.00413,0.00741,0.00051,0.03015,0.05304,0.05896,0.05897,0.42826,0.42824,0.0636,0.06361,0.11207,0.11208,0.14013,0.14013,0.44342,0.44342,0.50344,0.50344,0.53791,0.53791,0.28066,0.28068,0.28031,0.28031
0.0,10.46224,15612.08213,4.33669,0.00362,0.0,0.0,0.03343,0.00362,0.0164,0.00037,0.06629,0.10973,0.19769,0.01196,0.0,0.0,0.00618,0.01195,0.04284,0.00092,0.16872,0.1447,0.19029,0.00951,0.0,0.0,0.00595,0.00951,0.0015,0.00039,0.0061,0.0136,0.0596,0.0596,0.42553,0.42553,0.06999,0.07,0.11005,0.11006,0.13857,0.13857,0.45321,0.45321,0.50393,0.50392,0.54235,0.54236,0.2826,0.2826,0.27946,0.27945
0.0,10.29542,15602.53066,4.33404,0.0027,0.0,0.0,0.03289,0.00269,0.00523,0.00034,0.02116,0.04787,0.19764,0.00814,0.0,0.0,0.00618,0.00814,0.04022,0.00074,0.15843,0.13419,0.19517,0.00982,0.0,0.0,0.0061,0.00982,0.00182,0.00047,0.0074,0.01646,0.06537,0.06537,0.43284,0.43285,0.07204,0.07205,0.10667,0.10668,0.14252,0.14252,0.4531,0.45309,0.50449,0.50449,0.53836,0.53835,0.28147,0.28149,0.28228,0.28226
0.0,10.40107,15593.0854,4.33141,0.00306,0.0,0.0,0.03323,0.00306,0.004,0.00029,0.01618,0.04273,0.20216,0.01363,0.0,0.0,0.00632,0.01362,0.04555,0.00104,0.1794,0.1667,0.20216,0.00771,0.0,0.0,0.00632,0.00771,0.00162,0.00052,0.0066,0.01532,0.05851,0.05851,0.42955,0.42954,0.06674,0.06672,0.10678,0.10678,0.14552,0.14551,0.4541,0.4541,0.50664,0.50664,0.5406,0.54059,0.27872,0.27874,0.28091,0.28091
0.0,9.87824,15581.70478,4.32825,0.00289,0.0,0.0,0.03156,0.00288,0.00645,0.00044,0.02609,0.05642,0.22485,0.00966,0.0,0.0,0.00703,0.00966,0.04178,0.00097,0.16458,0.14921,0.21878,0.00834,0.0,0.0,0.00684,0.00834,0.00173,0.00044,0.00704,0.01531,0.05767,0.05764,0.4318,0.43179,0.06845,0.06845,0.10944,0.10944,0.14444,0.14442,0.45524,0.45525,0.50459,0.5046,0.53566,0.53567,0.2811,0.28112,0.28212,0.28212
0.0,9.91563,15570.51924,4.32514,0.00271,0.0,0.0,0.03168,0.00271,0.00289,0.00019,0.01166,0.02879,0.19982,0.01444,0.0,0.0,0.00624,0.01444,0.04688,0.00272,0.18466,0.1661,0.18785,0.01671,0.0,0.0,0.00587,0.01671,0.03459,0.00256,0.14075,0.16778,0.05778,0.05778,0.42885,0.42885,0.06847,0.06849,0.10742,0.10742,0.14966,0.14964,0.44956,0.44956,0.50509,0.50508,0.53901,0.53901,0.28269,0.2827,0.28038,0.28035
0.0,9.57894,15558.1522,4.32171,0.00481,0.0,0.0,0.0306,0.00481,0.0121,0.00051,0.04893,0.09272,0.23915,0.0197,0.0,0.0,0.00747,0.01969,0.05391,0.0066,0.21233,0.19417,0.23311,0.01896,0.0,0.0,0.00728,0.01896,0.05733,0.00392,0.23322,0.21772,0.05304,0.05302,0.43147,0.43146,0.0632,0.0632,0.10545,0.10547,0.15391,0.15388,0.45419,0.45419,0.50629,0.50629,0.54158,0.54156,0.28423,0.28426,0.28113,0.28113
0.0,9.61118,15543.79486,4.31772,0.00517,0.0,0.0,0.03071,0.00517,0.01484,0.00151,0.05999,0.10903,0.23766,0.01793,0.0,0.0,0.00743,0.01793,0.04392,0.00188,0.17299,0.15703,0.24999,0.02187,0.0,0.0,0.00781,0.02187,0.06435,0.00284,0.2618,0.22532,0.05779,0.05778,0.43008,0.43006,0.06915,0.06914,0.09881,0.09879,0.15439,0.15436,0.4504,0.45039,0.50747,0.50746,0.53743,0.53739,0.28285,0.28285,0.28215,0.28214
0.0,10.0448,15532.51162,4.31459,0.00505,0.0,0.0,0.03209,0.00505,0.01106,0.00128,0.04471,0.07922,0.24355,0.00907,0.0,0.0,0.00761,0.00907,0.0439,0.00129,0.1729,0.17128,0.19238,0.0086,0.0,0.0,0.00601,0.0086,0.00771,0.00268,0.03134,0.05298,0.05406,0.05406,0.4337,0.4337,0.06548,0.0655,0.10181,0.10179,0.15355,0.15355,0.44825,0.44828,0.50437,0.50438,0.53897,0.53897,0.28258,0.28258,0.28399,0.28399
0.0,10.10713,15522.14551,4.31171,0.004,0.0,0.0,0.03229,0.004,0.01536,0.00098,0.06209,0.09854,0.19331,0.01402,0.0,0.0,0.00604,0.01402,0.04284,0.00089,0.16875,0.15795,0.19638,0.01265,0.0,0.0,0.00614,0.01264,0.00207,0.00025,0.00842,0.01828,0.05289,0.05289,0.4305,0.43051,0.06039,0.06039,0.1028,0.10281,0.15758,0.15756,0.44788,0.4479,0.50239,0.50238,0.53879,0.5388,0.28291,0.28291,0.28365,0.28365
0.0,10.32451,15512.62541,4.30906,0.00373,0.0,0.0,0.03299,0.00373,0.01642,0.00043,0.06638,0.10276,0.23857,0.01676,0.0,0.0,0.00746,0.01676,0.04836,0.00239,0.19048,0.17146,0.2162,0.01068,0.0,0.0,0.00676,0.01068,0.00531,0.00039,0.0216,0.03958,0.05354,0.05352,0.42813,0.42811,0.07011,0.07012,0.10816,0.10816,0.16041,0.16041,0.44718,0.44719,0.50053,0.50053,0.54159,0.54158,0.28155,0.28157,0.28515,0.28516
0.0,10.15033,15502.61558,4.30628,0.00326,0.0,0.0,0.03243,0.00326,0.01467,0.0004,0.05932,0.10171,0.20417,0.01216,0.0,0.0,0.00638,0.01216,0.08434,0.00104,0.33221,0.24846,0.19496,0.00783,0.0,0.0,0.00609,0.00783,0.00375,0.00052,0.01524,0.02989,0.04966,0.04966,0.43174,0.43175,0.07045,0.07045,0.10205,0.10206,0.15677,0.15675,0.4522,0.45221,0.50642,0.50642,0.54551,0.54552,0.28361,0.28363,0.28432,0.28431
0.0,9.5338,15489.935,4.30276,0.00309,0.0,0.0,0.03046,0.00309,0.017,0.00034,0.06873,0.11574,0.19744,0.01084,0.0,0.0,0.00617,0.01084,0.03234,0.00132,0.12736,0.11139,0.19187,0.00688,0.0,0.0,0.00599,0.00688,0.00459,0.00059,0.01867,0.03601,0.05158,0.05156,0.43392,0.43393,0.06732,0.06733,0.10767,0.10767,0.15861,0.15861,0.45119,0.45121,0.49875,0.49874,0.54804,0.54805,0.28448,0.2845,0.28519,0.2852
0.0,10.24031,15480.03728,4.30001,0.00326,0.0,0.0,0.03272,0.00326,0.01032,0.00035,0.04173,0.07534,0.1978,0.01657,0.0,0.0,0.00618,0.01657,0.04665,0.00186,0.18374,0.15848,0.19889,0.00781,0.0,0.0,0.00622,0.0078,0.00754,0.00264,0.03068,0.05408,0.05555,0.05555,0.43437,0.43439,0.06977,0.06977,0.10108,0.10109,0.16062,0.16062,0.45012,0.45014,0.50139,0.50138,0.54843,0.54843,0.28651,0.28651,0.28306,0.28306
0.0,10.33407,15470.5541,4.29738,0.00313,0.0,0.0,0.03302,0.00313,0.00712,0.00036,0.02877,0.06561,0.2011,0.00864,0.0,0.0,0.00628,0.00864,0.04622,0.00075,0.18206,0.17162,0.19236,0.00886,0.0,0.0,0.00601,0.00886,0.01733,0.00038,0.07052,0.09667,0.05417,0.05416,0.43661,0.43661,0.06433,0.06433,0.09619,0.09619,0.15877,0.15873,0.4548,0.4548,0.50597,0.50596,0.54455,0.54452,0.28669,0.28672,0.28387,0.28387
0.0,10.36265,15460.91773,4.2947,0.00292,0.0,0.0,0.03311,0.00292,0.01209,0.00011,0.04887,0.08603,0.23695,0.01041,0.0,0.0,0.0074,0.01041,0.04517,0.00122,0.17792,0.16405,0.20036,0.00819,0.0,0.0,0.00626,0.0082,0.00316,0.00112,0.01288,0.02773,0.05101,0.051,0.43351,0.4335,0.0658,0.0658,0.10277,0.10277,0.15707,0.15705,0.45314,0.45313,0.50887,0.50885,0.54437,0.54438,0.28462,0.28462,0.28441,0.28441
0.0,10.26471,15451.27884,4.29202,0.0053,0.0,0.0,0.03279,0.0053,0.01738,0.0005,0.07027,0.11127,0.19251,0.01382,0.0,0.0,0.00602,0.01382,0.04874,0.00131,0.19197,0.17505,0.20671,0.00966,0.0,0.0,0.00646,0.00966,0.01046,0.00096,0.04254,0.06865,0.05215,0.05214,0.43256,0.43254,0.06521,0.06521,0.10378,0.10378,0.15769,0.1577,0.45863,0.45863,0.5124,0.51241,0.54741,0.54741,0.28643,0.28645,0.2837,0.2837
0.0,10.29092,15441.62538,4.28934,0.0043,0.0,0.0,0.03288,0.0043,0.0091,0.00059,0.03681,0.07208,0.19773,0.01408,0.0,0.0,0.00618,0.01408,0.04101,0.00244,0.16152,0.1469,0.19271,0.01138,0.0,0.0,0.00602,0.01138,0.00494,0.00264,0.0201,0.03942,0.05581,0.05582,0.43666,0.43667,0.06534,0.06534,0.10542,0.1054,0.15877,0.15878,0.45573,0.45573,0.5112,0.5112,0.54766,0.54766,0.28677,0.28679,0.28287,0.28287
0.0,10.38467,15432.24801,4.28674,0.00324,0.0,0.0,0.03318,0.00324,0.00425,0.00018,0.0172,0.0449,0.20239,0.01163,0.0,0.0,0.00633,0.01163,0.03926,0.00142,0.15465,0.14687,0.20181,0.01148,0.0,0.0,0.00631,0.01148,0.00498,0.00048,0.02024,0.03953,0.05298,0.05299,0.43656,0.43656,0.06145,0.06147,0.10306,0.10306,0.15677,0.15676,0.45716,0.45716,0.5107,0.5107,0.54877,0.54877,0.28681,0.28683,0.28482,0.28479
0.0,10.31907,15422.65473,4.28407,0.00452,0.0,0.0,0.03297,0.00452,0.00563,0.00052,0.02275,0.05306,0.20173,0.01074,0.0,0.0,0.0063,0.01074,0.04366,0.001,0.17196,0.15709,0.19802,0.01002,0.0,0.0,0.00619,0.01002,0.00351,0.00044,0.01427,0.02922,0.05523,0.05523,0.43753,0.43754,0.06299,0.06302,0.10291,0.10291,0.15652,0.15649,0.45312,0.45313,0.50637,0.50636,0.54728,0.54725,0.28183,0.28184,0.28472,0.28471
0.0,10.44555,15413.38322,4.28149,0.00367,0.0,0.0,0.03337,0.00366,0.0116,0.00035,0.04688,0.0893,0.20763,0.01103,0.0,0.0,0.00649,0.01103,0.04733,0.00087,0.18642,0.15477,0.20367,0.00474,0.0,0.0,0.00636,0.00474,0.00461,0.00143,0.01876,0.03786,0.0589,0.0589,0.43863,0.43862,0.06504,0.06502,0.10464,0.10466,0.15365,0.15364,0.45643,0.45642,0.50459,0.50458,0.54985,0.54986,0.28402,0.28406,0.28342,0.28342
0.0,10.78871,15404.62438,4.27906,0.00347,0.0,0.0,0.03447,0.00347,0.01293,0.00034,0.05228,0.09279,0.20627,0.01979,0.0,0.0,0.00644,0.01979,0.05208,0.00091,0.20513,0.18543,0.2061,0.02469,0.0,0.0,0.00644,0.02469,0.0201,0.00081,0.08176,0.11826,0.06213,0.06213,0.44245,0.44243,0.06386,0.06389,0.1091,0.1091,0.15537,0.15537,0.45346,0.45346,0.50258,0.50257,0.54569,0.54567,0.28523,0.2853,0.28318,0.28318
0.0,10.52643,15395.55042,4.27654,0.00361,0.0,0.0,0.03363,0.00361,0.01064,0.00034,0.04302,0.08109,0.20807,0.01074,0.0,0.0,0.0065,0.01074,0.04477,0.00139,0.17634,0.16412,0.20554,0.01196,0.0,0.0,0.00642,0.01196,0.01243,0.0008,0.05058,0.07751,0.05704,0.05702,0.44748,0.44749,0.05602,0.05602,0.1115,0.1115,0.155,0.15498,0.4535,0.45352,0.50982,0.50982,0.54504,0.54502,0.28925,0.28927,0.28536,0.28533
